doi,best_oa_evidence,best_oa_host,best_oa_license,best_oa_url,best_oa_url_is_pdf,best_oa_version,data_standard,doi_url,genre,is_oa,is_paratext,journal_is_in_doaj,journal_is_oa,journal_issn_l,journal_issns,journal_name,oa_status,published_date,publisher
10.17026/dans-zzn-5tu9,,,,,False,,1,https://doi.org/10.17026/dans-zzn-5tu9,,False,False,False,False,,,,,,
10.1017/s0022226718000336,open (via free pdf),publisher,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/7275CC44717121A045B5018977C9C4B1/S0022226718000336a.pdf/div-class-title-polar-answers-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s0022226718000336,journal-article,True,False,False,False,0022-2267,"0022-2267,1469-7742",Journal of Linguistics,bronze,2018-09-20,Cambridge University Press (CUP)
10.1017/s0142716419000225,open (via page says license),publisher,cc-by,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/499210BCDB47DA32E152AA4923998125/S0142716419000225a.pdf/div-class-title-predicting-bilingual-preschoolers-patterns-of-language-development-degree-of-non-native-input-matters-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s0142716419000225,journal-article,True,False,False,False,0142-7164,"0142-7164,1469-1817",Applied Psycholinguistics,hybrid,2019-07-25,Cambridge University Press (CUP)
10.1186/s12911-019-0775-2,oa journal (via doaj),publisher,cc-by,https://bmcmedinformdecismak.biomedcentral.com/track/pdf/10.1186/s12911-019-0775-2,True,publishedVersion,2,https://doi.org/10.1186/s12911-019-0775-2,journal-article,True,False,True,True,1472-6947,1472-6947,BMC Medical Informatics and Decision Making,gold,2019-02-28,Springer Science and Business Media LLC
10.1016/j.socscimed.2019.02.013,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/204320/1/204320.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.socscimed.2019.02.013,journal-article,True,False,False,False,0277-9536,0277-9536,Social Science &amp; Medicine,green,2019-04-01,Elsevier BV
10.3390/languages4030065,oa journal (via doaj),publisher,cc-by,https://www.mdpi.com/2226-471X/4/3/65/pdf?version=1566560170,True,publishedVersion,2,https://doi.org/10.3390/languages4030065,journal-article,True,False,True,True,2226-471X,2226-471X,Languages,gold,2019-08-23,MDPI AG
10.3201/eid2504.171408,oa journal (via doaj),publisher,cc-by,https://wwwnc.cdc.gov/eid/article/25/4/pdfs/17-1408.pdf,True,publishedVersion,2,https://doi.org/10.3201/eid2504.171408,journal-article,True,False,True,True,1080-6040,"1080-6040,1080-6059",Emerging Infectious Diseases,gold,2019-04-01,Centers for Disease Control and Prevention (CDC)
10.1007/s41809-019-00029-1,open (via crossref license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007/s41809-019-00029-1.pdf,True,publishedVersion,2,https://doi.org/10.1007/s41809-019-00029-1,journal-article,True,False,False,False,2520-100X,"2520-100X,2520-1018",Journal of Cultural Cognitive Science,hybrid,2019-08-05,Springer Science and Business Media LLC
10.21437/interspeech.2019-2685,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/208406/208406.pdf,True,publishedVersion,2,https://doi.org/10.21437/interspeech.2019-2685,proceedings-article,True,False,False,False,,,Interspeech 2019,green,2019-09-15,ISCA
10.1016/j.pec.2019.07.005,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/209109/1/213509.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.pec.2019.07.005,journal-article,True,False,False,False,0738-3991,0738-3991,Patient Education and Counseling,green,2019-12-01,Elsevier BV
10.1016/j.pragma.2019.03.008,,,,,False,,2,https://doi.org/10.1016/j.pragma.2019.03.008,journal-article,False,False,False,False,0378-2166,0378-2166,Journal of Pragmatics,closed,2019-05-01,Elsevier BV
10.1080/02687038.2019.1643003,,,,,False,,1,https://doi.org/10.1080/02687038.2019.1643003,,False,False,False,False,,,,,,
10.1177/0261927x18810730,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/0261927X18810730,True,publishedVersion,2,https://doi.org/10.1177/0261927x18810730,journal-article,True,False,False,False,0261-927X,"0261-927X,1552-6526",Journal of Language and Social Psychology,hybrid,2018-11-30,SAGE Publications
10.1016/j.lingua.2018.12.001,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/201459/1/201459.pdf,True,publishedVersion,2,https://doi.org/10.1016/j.lingua.2018.12.001,journal-article,True,False,False,False,0024-3841,0024-3841,Lingua,green,2019-02-01,Elsevier BV
10.1007/s11042-019-07969-4,oa repository (via OAI-PMH doi match),repository,cc-by,https://repository.ubn.ru.nl//bitstream/handle/2066/214265/214265.pdf,True,publishedVersion,2,https://doi.org/10.1007/s11042-019-07969-4,journal-article,True,False,False,False,1380-7501,"1380-7501,1573-7721",Multimedia Tools and Applications,green,2019-09-03,Springer Science and Business Media LLC
10.17026/dans-x29-5dvs,,,,,False,,1,https://doi.org/10.17026/dans-x29-5dvs,,False,False,False,False,,,,,,
10.17026/dans-zmw-s88m,,,,,False,,1,https://doi.org/10.17026/dans-zmw-s88m,,False,False,False,False,,,,,,
10.31234/osf.io/2uxej,oa repository (via OAI-PMH doi match),repository,,https://psyarxiv.com/2uxej/download,True,submittedVersion,2,https://doi.org/10.31234/osf.io/2uxej,posted-content,True,False,False,False,,,,green,2019-02-13,Center for Open Science
10.1016/j.wombi.2018.12.009,,,,,False,,2,https://doi.org/10.1016/j.wombi.2018.12.009,journal-article,False,False,False,False,1871-5192,1871-5192,Women and Birth,closed,2019-12-01,Elsevier BV
10.1017/s0025100318000415,oa repository (via OAI-PMH doi match),repository,,https://pure.mpg.de/pubman/item/item_3031980_3/component/file_3275737/RojasBerscia_etal_2020_Shawi.pdf,True,publishedVersion,2,https://doi.org/10.1017/s0025100318000415,journal-article,True,False,False,False,0025-1003,"0025-1003,1475-3502",Journal of the International Phonetic Association,green,2019-03-08,Cambridge University Press (CUP)
10.1177/0963721419866441,,,,,False,,2,https://doi.org/10.1177/0963721419866441,journal-article,False,False,False,False,0963-7214,"0963-7214,1467-8721",Current Directions in Psychological Science,closed,2019-09-13,SAGE Publications
10.1515/cog-2018-0063,open (via free pdf),publisher,,https://www.degruyter.com/downloadpdf/journals/cogl/30/3/article-p499.pdf,True,publishedVersion,2,https://doi.org/10.1515/cog-2018-0063,journal-article,True,False,False,False,0936-5907,"0936-5907,1613-3641",Cognitive Linguistics,bronze,2019-08-27,Walter de Gruyter GmbH
10.1177/1362168818819027,open (via free pdf),publisher,,https://journals.sagepub.com/doi/pdf/10.1177/1362168818819027,True,publishedVersion,2,https://doi.org/10.1177/1362168818819027,journal-article,True,False,False,False,1362-1688,"1362-1688,1477-0954",Language Teaching Research,bronze,2019-01-13,SAGE Publications
10.5117/tvt2019.3.001.sand,open (via page says license),publisher,cc-by-nc-nd,https://doi.org/10.5117/tvt2019.3.001.sand,True,publishedVersion,2,https://doi.org/10.5117/tvt2019.3.001.sand,journal-article,True,False,False,True,1573-9775,"1573-9775,2352-1236",Tijdschrift voor Taalbeheersing,gold,2019-11-01,Amsterdam University Press
10.21437/slate.2019-22,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/214041/214041.pdf,True,submittedVersion,2,https://doi.org/10.21437/slate.2019-22,proceedings-article,True,False,False,False,,,SLaTE 2019: 8th ISCA Workshop on Speech and Language Technology in Education,green,2019-09-20,ISCA
10.1093/jos/ffz012,open (via crossref license),publisher,cc-by-nc,https://academic.oup.com/jos/article-pdf/36/4/721/32990798/ffz012.pdf,True,publishedVersion,2,https://doi.org/10.1093/jos/ffz012,journal-article,True,False,False,False,0167-5133,"0167-5133,1477-4593",Journal of Semantics,hybrid,2019-10-24,Oxford University Press (OUP)
10.3758/s13414-018-01657-5,open (via free pdf),publisher,,https://link.springer.com/content/pdf/10.3758/s13414-018-01657-5.pdf,True,publishedVersion,2,https://doi.org/10.3758/s13414-018-01657-5,journal-article,True,False,False,False,1943-3921,"1943-3921,1943-393X","Attention, Perception, &amp; Psychophysics",bronze,2019-03-04,Springer Science and Business Media LLC
10.1080/17549507.2019.1669711,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/17549507.2019.1669711?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/17549507.2019.1669711,journal-article,True,False,False,False,1754-9507,"1754-9507,1754-9515",International Journal of Speech-Language Pathology,hybrid,2019-10-20,Informa UK Limited
10.22148/16.046,oa journal (via doaj),publisher,cc-by,https://culturalanalytics.org/article/11046.pdf,True,publishedVersion,2,https://doi.org/10.22148/16.046,journal-article,True,False,True,True,,,Journal of Cultural Analytics,gold,2019-01-01,CA: Journal of Cultural Analytics
10.1177/0261927x18808562,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/0261927X18808562,True,publishedVersion,2,https://doi.org/10.1177/0261927x18808562,journal-article,True,False,False,False,0261-927X,"0261-927X,1552-6526",Journal of Language and Social Psychology,hybrid,2019-01-10,SAGE Publications
10.1007/978-3-030-05716-9_16,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/201667/201667.pdf,True,publishedVersion,2,https://doi.org/10.1007/978-3-030-05716-9_16,book-chapter,True,False,False,False,0302-9743,"0302-9743,1611-3349",Lecture Notes in Computer Science,green,2018-12-11,Springer International Publishing
10.1523/jneurosci.1180-19.2019,open (via crossref license),publisher,cc-by-nc-sa,https://www.jneurosci.org/content/jneuro/39/42/8285.full.pdf,True,publishedVersion,2,https://doi.org/10.1523/jneurosci.1180-19.2019,journal-article,True,False,False,False,0270-6474,"0270-6474,1529-2401",The Journal of Neuroscience,hybrid,2019-10-16,Society for Neuroscience
10.1080/01434632.2019.1585863,open (via crossref license),publisher,cc-by-nc-nd,https://www.tandfonline.com/doi/pdf/10.1080/01434632.2019.1585863?needAccess=true,True,publishedVersion,2,https://doi.org/10.1080/01434632.2019.1585863,journal-article,True,False,False,False,0143-4632,"0143-4632,1747-7557",Journal of Multilingual and Multicultural Development,hybrid,2019-03-01,Informa UK Limited
10.1080/08961530.2018.1544530,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/206126/1/206126.pdf,True,publishedVersion,2,https://doi.org/10.1080/08961530.2018.1544530,journal-article,True,False,False,False,0896-1530,"0896-1530,1528-7068",Journal of International Consumer Marketing,green,2019-01-15,Informa UK Limited
10.1371/journal.pone.0217363,oa journal (via doaj),publisher,cc-by,https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0217363&type=printable,True,publishedVersion,2,https://doi.org/10.1371/journal.pone.0217363,journal-article,True,False,True,True,1932-6203,1932-6203,PLOS ONE,gold,2019-06-12,Public Library of Science (PLoS)
10.17605/osf.io/8cxry,,,,,False,,1,https://doi.org/10.17605/osf.io/8cxry,,False,False,False,False,,,,,,
10.1515/cllt-2016-0056,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl//bitstream/handle/2066/244341/244341.pdf,True,submittedVersion,2,https://doi.org/10.1515/cllt-2016-0056,journal-article,True,False,False,False,1613-7027,"1613-7027,1613-7035",Corpus Linguistics and Linguistic Theory,green,2019-05-27,Walter de Gruyter GmbH
10.1007/s10763-018-9905-z,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.1007%2Fs10763-018-9905-z.pdf,True,publishedVersion,2,https://doi.org/10.1007/s10763-018-9905-z,journal-article,True,False,False,False,1571-0068,"1571-0068,1573-1774",International Journal of Science and Mathematics Education,hybrid,2018-06-18,Springer Science and Business Media LLC
10.3758/s13414-019-01767-8,open (via crossref license),publisher,cc-by,https://link.springer.com/content/pdf/10.3758/s13414-019-01767-8.pdf,True,publishedVersion,2,https://doi.org/10.3758/s13414-019-01767-8,journal-article,True,False,False,False,1943-3921,"1943-3921,1943-393X","Attention, Perception, &amp; Psychophysics",hybrid,2019-05-22,Springer Science and Business Media LLC
10.1177/0267658317691322,open (via page says license),publisher,cc-by-nc,https://journals.sagepub.com/doi/pdf/10.1177/0267658317691322,True,publishedVersion,2,https://doi.org/10.1177/0267658317691322,journal-article,True,False,False,False,0267-6583,"0267-6583,1477-0326",Second Language Research,hybrid,2017-04-11,SAGE Publications
10.17026/dans-zk7-tfj8,,,,,False,,1,https://doi.org/10.17026/dans-zk7-tfj8,,False,False,False,False,,,,,,
10.5117/tvgesch2019.1.007.boek,open (via page says license),publisher,cc-by-nc-nd,https://doi.org/10.5117/tvgesch2019.1.007.boek,True,publishedVersion,2,https://doi.org/10.5117/tvgesch2019.1.007.boek,journal-article,True,False,False,False,0040-7518,"0040-7518,2352-1163",Tijdschrift voor Geschiedenis,hybrid,2019-05-01,Amsterdam University Press
10.17026/dans-z6p-nf4x,,,,,False,,1,https://doi.org/10.17026/dans-z6p-nf4x,,False,False,False,False,,,,,,
10.3758/s13428-018-1086-8,open (via page says license),publisher,cc-by,https://link.springer.com/content/pdf/10.3758/s13428-018-1086-8.pdf,True,publishedVersion,2,https://doi.org/10.3758/s13428-018-1086-8,journal-article,True,False,False,False,1554-351X,1554-3528,Behavior Research Methods,hybrid,2018-08-24,Springer Science and Business Media LLC
10.4000/traduire.1812,open (via free pdf),publisher,,https://journals.openedition.org/traduire/pdf/1812,True,publishedVersion,2,https://doi.org/10.4000/traduire.1812,journal-article,True,False,False,False,0395-773X,"0395-773X,2272-9992",Traduire,bronze,2019-12-16,OpenEdition
10.1515/cog-2018-0041,open (via page says license),publisher,cc-by-nc-nd,https://www.degruyter.com/downloadpdf/journals/cogl/30/2/article-p281.pdf,True,publishedVersion,2,https://doi.org/10.1515/cog-2018-0041,journal-article,True,False,False,False,0936-5907,"1613-3641,0936-5907",Cognitive Linguistics,hybrid,2018-12-13,Walter de Gruyter GmbH
10.5117/tet2018.2.meel,oa journal (via doaj),publisher,cc-by-nc-nd,https://doi.org/10.5117/tet2018.2.meel,True,publishedVersion,2,https://doi.org/10.5117/tet2018.2.meel,journal-article,True,False,True,True,0039-8691,"0039-8691,2215-1214",Taal en Tongval,gold,2018-12-01,Amsterdam University Press
10.1016/j.linged.2019.06.004,open (via crossref license),publisher,cc-by-nc-nd,https://doi.org/10.1016/j.linged.2019.06.004,True,publishedVersion,2,https://doi.org/10.1016/j.linged.2019.06.004,journal-article,True,False,False,False,0898-5898,0898-5898,Linguistics and Education,hybrid,2019-08-01,Elsevier BV
10.1016/j.midw.2018.06.007,,,,,False,,2,https://doi.org/10.1016/j.midw.2018.06.007,journal-article,False,False,False,False,0266-6138,0266-6138,Midwifery,closed,2018-09-01,Elsevier BV
10.5117/tvt2018.1.pair,oa repository (via OAI-PMH doi match),repository,,https://repository.ubn.ru.nl/bitstream/handle/2066/230480/1/230480.pdf,True,submittedVersion,2,https://doi.org/10.5117/tvt2018.1.pair,journal-article,True,False,False,False,1573-9775,"1573-9775,2352-1236",Tijdschrift voor Taalbeheersing,green,2018-04-12,Amsterdam University Press
10.21437/interspeech.2018-52,oa repository (via OAI-PMH title and first author match),repository,,https://arxiv.org/pdf/1807.10945,True,submittedVersion,2,https://doi.org/10.21437/interspeech.2018-52,proceedings-article,True,False,False,False,,,Interspeech 2018,green,2018-09-02,ISCA
10.1017/s0142716418000115,open (via free pdf),publisher,,https://www.cambridge.org/core/services/aop-cambridge-core/content/view/E4BDF407B34217A6D3EDA33FFD9E0D41/S0142716418000115a.pdf/div-class-title-adjective-production-by-russian-speaking-children-with-developmental-language-disorder-and-dutch-russian-simultaneous-bilinguals-disentangling-the-profiles-div.pdf,True,publishedVersion,2,https://doi.org/10.1017/s0142716418000115,journal-article,True,False,False,False,0142-7164,"0142-7164,1469-1817",Applied Psycholinguistics,bronze,2018-06-18,Cambridge University Press (CUP)
10.1162/jocn_a_01301,oa repository (via OAI-PMH doi match),repository,,http://pure-oai.bham.ac.uk/ws/files/51899340/Drijvers_Alpha_and_Beta_Journal_of_Cognitive_Neuroscience.pdf,True,publishedVersion,2,https://doi.org/10.1162/jocn_a_01301,journal-article,True,False,False,False,0898-929X,"0898-929X,1530-8898",Journal of Cognitive Neuroscience,green,2018-08-01,MIT Press - Journals
10.1111/cogs.12593,open (via crossref license),publisher,cc-by,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1111/cogs.12593,True,publishedVersion,2,https://doi.org/10.1111/cogs.12593,journal-article,True,False,False,False,0364-0213,"0364-0213,1551-6709",Cognitive Science,hybrid,2018-02-14,Wiley
